invoice_id,vendor_id,vendor_state,vendor_tier,vendor_registration_date,vendor_age_years,disaster_program,category,item,unit,quantity,unit_price,reference_unit_price,price_deviation,total_amount,invoice_datetime,payment_mode,is_anomaly_test_label,anomaly_type_test_only
INV-014522,VEND-0062,Assam,regular,2022-07-25,3.964,Assam Flood Relief 2026,Medical & Health,First Aid Kit,kit,18,567.59,533.42,0.0641,10216.62,2026-07-12 8:20:48,Bank Transfer (NEFT),0,
INV-014523,VEND-0479,Kerala,regular,2020-11-20,5.604,Assam Flood Relief 2026,Clothing & Bedding,Adult Clothing Set,set,16,389.29,426.9,-0.0881,6228.64,2026-06-29 10:15:03,Bank Transfer (RTGS),0,
INV-014524,VEND-0349,West Bengal,regular,2019-02-13,6.081,Maharashtra Drought Relief 2025,Clothing & Bedding,Bedsheet,unit,24,0.5,200.7,-0.9975,12,2025-03-14 12:36:56,UPI,1,high_price_deviation
INV-014525,VEND-0218,Assam,core,2023-11-29,2.598,Bihar Flood Relief 2026,Logistics & Transport,Packaging Sacks (bundle of 50),bundle,63,448.24,449.07,-0.0018,28239.12,2026-07-05 15:18:01,Bank Transfer (NEFT),0,
INV-014526,VEND-0484,West Bengal,regular,2019-10-06,6.812,Himachal Cloudburst Relief 2026,Shelter & NFI,Family Tent,unit,21,4329.33,4676.17,-0.0742,90915.93,2026-07-29 7:05:57,Bank Transfer (RTGS),0,
INV-014527,VEND-0393,Maharashtra,regular,2022-08-02,3.222,Assam Flood Relief 2025,Logistics & Transport,Porter/Loading Labour (per day),day,2,661.45,619.7,0.0674,1322.9,2025-10-22 9:54:52,Bank Transfer (NEFT),0,
INV-014528,VEND-0619,Bihar,core,2019-02-18,6.719,Odisha Cyclone Relief 2025,Food & Nutrition,Wheat Flour (kg),kg,375,30.94,31.28,-0.0109,11602.5,2025-11-07 14:09:32,UPI,0,
INV-014529,VEND-0546,Maharashtra,regular,2023-07-11,1.958,Maharashtra Drought Relief 2025,Food & Nutrition,Sugar (kg),kg,311,46.16,48.1,-0.0403,14355.76,2025-06-25 11:17:53,Bank Transfer (RTGS),0,
INV-014530,VEND-0051,Assam,regular,2022-06-11,4.022,Assam Flood Relief 2026,Logistics & Transport,Porter/Loading Labour (per day),day,4,587.84,596.84,-0.0151,2351.36,2026-06-19 10:39:39,Cheque,0,
INV-014531,VEND-0030,Kerala,regular,2022-05-14,3.217,Kerala Landslide Relief 2025,Logistics & Transport,Truck Hire (per trip),trip,2,7974.01,7426.58,0.0737,15948.02,2025-08-01 11:09:58,UPI,0,
INV-014532,VEND-0617,Odisha,occasional,2025-07-11,0.238,Odisha Cyclone Relief 2025,Medical & Health,Paracetamol Strip (10 tabs),strip,131,12.23,12.45,-0.0177,1602.13,2025-10-06 12:06:15,Bank Transfer (NEFT),0,
INV-014533,VEND-0449,Himachal Pradesh,core,2018-06-16,7.001,Assam Flood Relief 2025,Food & Nutrition,Cooking Oil (litre),litre,304,158.04,161.52,-0.0215,48044.16,2025-06-16 12:25:35,Bank Transfer (RTGS),0,
INV-014534,VEND-0595,Assam,core,2016-04-17,9.52,Odisha Cyclone Relief 2025,Medical & Health,ORS + Zinc Kit,kit,66,40.85,41.25,-0.0097,2696.1,2025-10-24 9:25:27,UPI,0,
INV-014535,VEND-0513,Maharashtra,core,2022-09-03,3.822,Assam Flood Relief 2026,Clothing & Bedding,Adult Clothing Set,set,6,389.93,424.26,-0.0809,2339.58,2026-06-30 12:01:09,UPI,0,
INV-014536,VEND-0302,Himachal Pradesh,core,2016-04-30,10.267,Himachal Cloudburst Relief 2026,Logistics & Transport,Truck Hire (per trip),trip,6,7299.76,7702.67,-0.0523,43798.56,2026-08-06 18:16:07,Cheque,0,
INV-014537,VEND-0310,Assam,core,2021-05-03,4.282,Kerala Landslide Relief 2025,Shelter & NFI,Sleeping Mat,unit,22,222.82,227.65,-0.0212,4902.04,2025-08-14 12:11:46,UPI,0,
INV-014538,VEND-0069,West Bengal,core,2013-06-01,12.435,Odisha Cyclone Relief 2025,Food & Nutrition,Salt (kg),kg,132,19.11,18.55,0.0302,2522.52,2025-11-07 10:15:42,UPI,0,
INV-014539,VEND-0559,Bihar,regular,2013-10-21,11.718,Maharashtra Drought Relief 2025,Medical & Health,Antiseptic Solution 500ml,bottle,46,96.17,86.7,0.1092,4423.82,2025-07-10 8:00:12,Bank Transfer (NEFT),0,
INV-014540,VEND-0526,West Bengal,regular,2015-03-21,11.247,Assam Flood Relief 2026,Food & Nutrition,Cooking Oil (litre),litre,321,146.33,153.26,-0.0452,46971.93,2026-06-19 11:00:19,Bank Transfer (RTGS),0,
INV-014541,VEND-0315,Assam,regular,2018-11-13,6.957,Assam Flood Relief 2025,Medical & Health,Antiseptic Solution 500ml,bottle,22,94.82,89.9,0.0547,2086.04,2025-10-28 16:33:23,UPI,0,
INV-014542,VEND-0511,Odisha,core,2025-09-28,0.846,Bihar Flood Relief 2026,Logistics & Transport,Truck Hire (per trip),trip,5,7216.97,7053.39,0.0232,36084.85,2026-08-03 15:23:22,Bank Transfer (NEFT),0,
INV-014543,VEND-0210,Maharashtra,regular,2013-04-26,12.575,Odisha Cyclone Relief 2025,Logistics & Transport,Porter/Loading Labour (per day),day,1,644.48,614.89,0.0481,644.48,2025-11-22 9:25:19,UPI,0,
INV-014544,VEND-0341,Himachal Pradesh,core,2013-07-02,12.099,Maharashtra Drought Relief 2025,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,60,1091.01,1086.77,0.0039,65460.6,2025-08-07 17:52:00,Bank Transfer (RTGS),0,
INV-014545,VEND-0329,Kerala,regular,2021-11-20,3.973,Odisha Cyclone Relief 2025,Medical & Health,Antiseptic Solution 500ml,bottle,27,95.13,96.21,-0.0112,2568.51,2025-11-10 10:07:14,UPI,0,
INV-014546,VEND-0437,Bihar,core,2023-06-07,2.037,Assam Flood Relief 2025,Clothing & Bedding,Children's Clothing Set,set,113,252.76,253.13,-0.0015,28561.88,2025-06-20 9:23:30,Bank Transfer (NEFT),0,
INV-014547,VEND-0289,West Bengal,regular,2022-02-17,3.365,Assam Flood Relief 2025,Logistics & Transport,Truck Hire (per trip),trip,2,7137.24,6935.7,0.0291,14274.48,2025-06-30 0:36:48,Bank Transfer (RTGS),0,
INV-014548,VEND-0377,Odisha,occasional,2022-03-09,3.047,Maharashtra Drought Relief 2025,Shelter & NFI,Family Tent,unit,3,5610.35,4412.29,0.2715,16831.05,2025-03-26 14:34:30,Bank Transfer (NEFT),0,
INV-014549,VEND-0351,Odisha,regular,2022-02-25,3.313,Assam Flood Relief 2025,Medical & Health,Antiseptic Solution 500ml,bottle,15,88.65,89,-0.0039,1329.75,2025-06-19 12:00:47,UPI,0,
INV-014550,VEND-0149,Himachal Pradesh,regular,2014-05-28,12.036,Bihar Flood Relief 2026,Clothing & Bedding,Children's Clothing Set,set,47,295.49,317.65,-0.0698,13888.03,2026-06-10 11:59:49,Bank Transfer (RTGS),0,
INV-014551,VEND-0497,West Bengal,regular,2013-02-22,13.35,Assam Flood Relief 2026,Medical & Health,First Aid Kit,kit,10,518.92,527.64,-0.0165,5189.2,2026-06-30 13:13:37,Bank Transfer (NEFT),0,
INV-014552,VEND-0381,West Bengal,regular,2025-09-30,0.731,Assam Flood Relief 2026,Food & Nutrition,Sugar (kg),kg,339,55.1,46.91,0.1746,18678.9,2026-06-24 16:25:44,UPI,0,
INV-014553,VEND-0610,West Bengal,regular,2013-04-24,12.268,Maharashtra Drought Relief 2025,Food & Nutrition,Nutrition Supplement Sachet,sachet,478,21.8,23,-0.0522,10420.4,2025-07-31 11:25:41,Bank Transfer (NEFT),0,
INV-014554,VEND-0046,West Bengal,occasional,2023-05-04,2.259,Maharashtra Drought Relief 2025,WASH,Bleaching Powder (kg),kg,471,61.37,60.33,0.0172,28905.27,2025-08-06 14:46:19,Bank Transfer (NEFT),0,
INV-014555,VEND-0449,Himachal Pradesh,core,2018-06-16,8.11,Himachal Cloudburst Relief 2026,Food & Nutrition,Cooking Oil (litre),litre,230,165.91,168.27,-0.014,38159.3,2026-07-26 13:14:46,Bank Transfer (NEFT),0,
INV-014556,VEND-0196,Bihar,regular,2014-05-18,12.211,Bihar Flood Relief 2026,Medical & Health,Paracetamol Strip (10 tabs),strip,87,12.53,12.59,-0.0048,1090.11,2026-08-03 11:27:11,Bank Transfer (RTGS),0,
INV-014557,VEND-0050,Maharashtra,core,2015-03-07,11.34,Assam Flood Relief 2026,Logistics & Transport,Porter/Loading Labour (per day),day,2,634.38,619.04,0.0248,1268.76,2026-07-09 18:51:43,Bank Transfer (NEFT),0,
INV-014558,VEND-0469,Assam,core,2025-04-05,0.309,Maharashtra Drought Relief 2025,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,336,1070.62,1053.44,0.0163,359728.32,2025-07-27 12:38:36,Cheque,1,new_vendor_large_order
INV-014559,VEND-0385,Kerala,regular,2020-08-21,5.878,Assam Flood Relief 2026,WASH,Water Purification Tablet (strip),strip,152,15.26,16.49,-0.0746,2319.52,2026-07-08 13:43:11,Bank Transfer (RTGS),0,
INV-014560,VEND-0157,West Bengal,regular,2018-10-10,7.688,Bihar Flood Relief 2026,Shelter & NFI,Sleeping Mat,unit,6,248.81,225.38,0.104,1492.86,2026-06-18 9:43:43,UPI,0,
INV-014561,VEND-0089,West Bengal,regular,2019-07-08,5.796,Maharashtra Drought Relief 2025,Logistics & Transport,Porter/Loading Labour (per day),day,6,681.03,572.01,0.1906,4086.18,2025-04-24 14:38:02,Bank Transfer (RTGS),0,
INV-014562,VEND-0604,Odisha,occasional,2022-02-13,4.334,Bihar Flood Relief 2026,WASH,ORS Packet,packet,682,21.88,19.22,0.1384,14922.16,2026-06-15 19:04:50,Bank Transfer (RTGS),0,
INV-014563,VEND-0239,Maharashtra,core,2021-05-05,3.986,Maharashtra Drought Relief 2025,Clothing & Bedding,Bedsheet,unit,14,187.84,207.69,-0.0956,2629.76,2025-04-30 15:45:19,UPI,0,
INV-014564,VEND-0583,Odisha,core,2017-03-14,8.674,Odisha Cyclone Relief 2025,Medical & Health,Antiseptic Solution 500ml,bottle,19,92.6,86.68,0.0683,1759.4,2025-11-15 15:35:57,Bank Transfer (NEFT),0,
INV-014565,VEND-0140,West Bengal,core,2021-12-21,3.261,Maharashtra Drought Relief 2025,Food & Nutrition,Sugar (kg),kg,91,43.67,44.64,-0.0217,3973.97,2025-03-26 14:04:07,UPI,0,
INV-014566,VEND-0276,Kerala,regular,2015-03-09,10.33,Assam Flood Relief 2025,WASH,Jerry Can 20L,unit,7,177.29,193.97,-0.086,1241.03,2025-07-07 12:43:44,Bank Transfer (NEFT),0,
INV-014567,VEND-0054,West Bengal,regular,2015-07-17,9.996,Maharashtra Drought Relief 2025,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,12,981.27,1019.41,-0.0374,11775.24,2025-07-15 15:16:04,UPI,0,
INV-014568,VEND-0131,Bihar,regular,2013-09-15,11.666,Maharashtra Drought Relief 2025,Clothing & Bedding,Children's Clothing Set,set,20,288.71,258.42,0.1172,5774.2,2025-05-16 21:56:07,Bank Transfer (RTGS),0,
INV-014569,VEND-0620,Bihar,core,2021-09-25,4.189,Odisha Cyclone Relief 2025,Food & Nutrition,Cooking Oil (litre),litre,219,147.27,139.18,0.0581,32252.13,2025-12-03 19:24:36,Bank Transfer (NEFT),0,
INV-014570,VEND-0364,Bihar,core,2018-08-01,7.841,Bihar Flood Relief 2026,Clothing & Bedding,Winter Jacket,unit,15,598.73,634.57,-0.0565,8980.95,2026-06-04 10:10:04,Bank Transfer (NEFT),0,
INV-014571,VEND-0147,West Bengal,regular,2023-01-25,3.466,Bihar Flood Relief 2026,Clothing & Bedding,Winter Jacket,unit,19,659.05,671.91,-0.0191,12521.95,2026-07-14 10:20:24,Bank Transfer (NEFT),0,
INV-014572,VEND-0602,Bihar,occasional,2015-08-30,10.897,Himachal Cloudburst Relief 2026,Medical & Health,Paracetamol Strip (10 tabs),strip,71,10.16,12.06,-0.1575,721.36,2026-07-23 12:15:31,UPI,0,
INV-014573,VEND-0326,West Bengal,regular,2021-05-07,4.454,Kerala Landslide Relief 2025,Shelter & NFI,Family Tent,unit,18,4183.93,4353.03,-0.0388,75310.74,2025-10-20 10:25:21,Bank Transfer (RTGS),0,
INV-014574,VEND-0485,Himachal Pradesh,core,2014-02-11,11.346,Assam Flood Relief 2025,Logistics & Transport,Truck Hire (per trip),trip,4,7304.2,7371.58,-0.0091,29216.8,2025-06-17 2:22:34,UPI,0,
INV-014575,VEND-0138,Maharashtra,regular,2013-04-26,13.183,Assam Flood Relief 2026,Medical & Health,Antiseptic Solution 500ml,bottle,7,103.18,99.01,0.0421,722.26,2026-07-02 12:43:39,Bank Transfer (NEFT),0,
INV-014576,VEND-0401,Odisha,regular,2022-04-24,4.172,Assam Flood Relief 2026,Medical & Health,First Aid Kit,kit,40,496.23,506.98,-0.0212,19849.2,2026-06-26 16:39:53,Bank Transfer (NEFT),0,
INV-014577,VEND-0005,Maharashtra,core,2019-03-16,6.524,Assam Flood Relief 2025,WASH,Water Purification Tablet (strip),strip,399,17.54,16.78,0.0453,6998.46,2025-09-23 9:29:28,Bank Transfer (NEFT),0,
INV-014578,VEND-0401,Odisha,regular,2022-04-24,4.225,Bihar Flood Relief 2026,Medical & Health,ORS + Zinc Kit,kit,5,38.37,41.68,-0.0794,191.85,2026-07-15 11:32:17,Bank Transfer (NEFT),0,
INV-014579,VEND-0299,Himachal Pradesh,occasional,2017-08-07,7.877,Maharashtra Drought Relief 2025,Logistics & Transport,Truck Hire (per trip),trip,2,9346.88,7451.87,0.2543,18693.76,2025-06-23 14:11:29,Bank Transfer (NEFT),0,
INV-014580,VEND-0281,Kerala,core,2016-05-17,9.112,Maharashtra Drought Relief 2025,WASH,Water Purification Tablet (strip),strip,216,16.95,16.08,0.0541,3661.2,2025-06-27 8:08:36,Bank Transfer (RTGS),0,
INV-014581,VEND-0478,Odisha,regular,2016-02-27,9.188,Maharashtra Drought Relief 2025,Food & Nutrition,Nutrition Supplement Sachet,sachet,277,19.38,22.25,-0.129,5368.26,2025-05-06 11:21:38,Bank Transfer (NEFT),0,
INV-014582,VEND-0450,Himachal Pradesh,regular,2022-05-31,3.395,Kerala Landslide Relief 2025,Logistics & Transport,Porter/Loading Labour (per day),day,3,626.08,635.82,-0.0153,1878.24,2025-10-22 15:17:29,Bank Transfer (NEFT),0,
INV-014583,VEND-0504,Odisha,regular,2017-12-12,7.529,Assam Flood Relief 2025,Medical & Health,Disposable Gloves (box of 100),box,8,245.2,226.51,0.0825,1961.6,2025-06-23 10:27:37,Bank Transfer (NEFT),0,
INV-014584,VEND-0184,Assam,regular,2022-05-13,4.145,Assam Flood Relief 2026,WASH,Bathing Soap,unit,14,31.31,32.16,-0.0264,438.34,2026-07-05 12:05:53,Bank Transfer (NEFT),0,
INV-014585,VEND-0376,West Bengal,core,2012-07-25,13.265,Odisha Cyclone Relief 2025,WASH,Sanitary Napkin Pack,pack,110,56.17,57.88,-0.0295,6178.7,2025-10-30 14:35:11,Bank Transfer (NEFT),0,
INV-014586,VEND-0525,Himachal Pradesh,core,2021-08-05,4.361,Odisha Cyclone Relief 2025,Logistics & Transport,Truck Hire (per trip),trip,10,7636.54,7525.33,0.0148,76365.4,2025-12-15 8:00:13,Bank Transfer (NEFT),0,
INV-014587,VEND-0227,Kerala,core,2016-09-17,8.46,Maharashtra Drought Relief 2025,Logistics & Transport,Truck Hire (per trip),trip,2,7030.71,7070.01,-0.0056,14061.42,2025-03-04 13:44:55,UPI,0,
INV-014588,VEND-0207,West Bengal,core,2023-02-03,2.582,Assam Flood Relief 2025,Medical & Health,Disposable Gloves (box of 100),box,50,245.14,234.55,0.0452,12257,2025-09-03 11:25:32,Bank Transfer (RTGS),0,
INV-014589,VEND-0421,Assam,regular,2023-09-01,1.952,Kerala Landslide Relief 2025,Shelter & NFI,Solar Lantern,unit,21,776.79,685.84,0.1326,16312.59,2025-08-14 17:14:03,Bank Transfer (NEFT),0,
INV-014590,VEND-0364,Bihar,core,2018-08-01,7.967,Assam Flood Relief 2026,Logistics & Transport,Truck Hire (per trip),trip,6,7280.81,6830.45,0.0659,43684.86,2026-07-20 13:20:33,UPI,0,
INV-014591,VEND-0269,West Bengal,core,2026-03-01,0.359,Assam Flood Relief 2026,Shelter & NFI,Sleeping Mat,unit,73,218.58,227.26,-0.0382,15956.34,2026-07-10 10:50:44,Bank Transfer (NEFT),0,
INV-014592,VEND-0004,West Bengal,regular,2021-09-02,4.92,Himachal Cloudburst Relief 2026,Food & Nutrition,Ready-to-eat Meal Packet,packet,171,60.21,70.1,-0.1411,10295.91,2026-08-04 11:59:37,Bank Transfer (NEFT),0,
INV-014593,VEND-0098,Maharashtra,core,2014-05-18,12.12,Bihar Flood Relief 2026,Food & Nutrition,Rice (kg),kg,385,40.06,42.37,-0.0545,15423.1,2026-07-01 15:55:46,Bank Transfer (NEFT),0,
INV-014594,VEND-0570,Himachal Pradesh,regular,2019-11-15,5.739,Assam Flood Relief 2025,Shelter & NFI,Blanket,unit,43,359.8,365.42,-0.0154,15471.4,2025-08-11 11:18:20,UPI,0,
INV-014595,VEND-0481,Assam,regular,2019-11-28,5.873,Assam Flood Relief 2025,Food & Nutrition,Cooking Oil (litre),litre,1990,141.96,149.52,-0.0506,282500.4,2025-10-12 11:18:56,UPI,0,
INV-014596,VEND-0042,Assam,occasional,2014-02-17,12.465,Assam Flood Relief 2026,Medical & Health,ORS + Zinc Kit,kit,13,57.48,46.34,0.2404,747.24,2026-08-06 13:08:49,Cheque,0,
INV-014597,VEND-0240,Maharashtra,core,2020-08-14,4.611,Maharashtra Drought Relief 2025,Food & Nutrition,Salt (kg),kg,206,19.97,19.09,0.0461,4113.82,2025-03-25 13:40:08,Bank Transfer (NEFT),0,
INV-014598,VEND-0248,Himachal Pradesh,regular,2016-07-27,9.29,Odisha Cyclone Relief 2025,Medical & Health,Paracetamol Strip (10 tabs),strip,62,15.11,13.98,0.0808,936.82,2025-11-10 12:03:46,Bank Transfer (NEFT),0,
INV-014599,VEND-0379,West Bengal,regular,2016-03-01,9.199,Maharashtra Drought Relief 2025,Medical & Health,Paracetamol Strip (10 tabs),strip,262,12.2,12.28,-0.0065,3196.4,2025-05-13 9:43:54,UPI,0,
INV-014600,VEND-0290,Assam,core,2016-12-10,8.682,Maharashtra Drought Relief 2025,Shelter & NFI,Family Tent,unit,33,4582.84,4533.25,0.0109,151233.72,2025-08-16 15:22:00,Cheque,0,
INV-014601,VEND-0323,West Bengal,regular,2016-12-23,9.503,Assam Flood Relief 2026,Clothing & Bedding,Bedsheet,unit,36,238.1,205.94,0.1562,8571.6,2026-06-25 17:39:40,Bank Transfer (NEFT),0,
INV-014602,VEND-0553,Bihar,regular,2019-02-26,6.73,Odisha Cyclone Relief 2025,Clothing & Bedding,Children's Clothing Set,set,4,249.18,265.59,-0.0618,996.72,2025-11-19 11:41:52,UPI,0,
INV-014603,VEND-0395,Odisha,core,2018-04-17,7.247,Assam Flood Relief 2025,Clothing & Bedding,Children's Clothing Set,set,27,270.57,275.36,-0.0174,7305.39,2025-07-16 6:50:07,Bank Transfer (NEFT),0,
INV-014604,VEND-0454,Kerala,regular,2018-02-14,8.452,Assam Flood Relief 2026,Logistics & Transport,Porter/Loading Labour (per day),day,1,511.18,641.13,-0.2027,511.18,2026-07-29 11:36:16,UPI,0,
INV-014605,VEND-0237,Odisha,regular,2014-02-23,11.422,Assam Flood Relief 2025,Logistics & Transport,Porter/Loading Labour (per day),day,5,582.93,571.41,0.0202,2914.65,2025-07-27 9:29:22,Bank Transfer (NEFT),0,
INV-014606,VEND-0166,Assam,regular,2020-02-14,6.297,Bihar Flood Relief 2026,Medical & Health,ORS + Zinc Kit,kit,30,50.29,44.29,0.1355,1508.7,2026-06-02 11:06:56,Bank Transfer (RTGS),0,
INV-014607,VEND-0630,West Bengal,occasional,2012-12-29,12.821,Odisha Cyclone Relief 2025,WASH,Bathing Soap,unit,25,25.27,29.24,-0.1358,631.75,2025-10-25 9:03:21,Bank Transfer (NEFT),0,
INV-014608,VEND-0289,West Bengal,regular,2022-02-17,3.441,Maharashtra Drought Relief 2025,Logistics & Transport,Porter/Loading Labour (per day),day,3,557.92,590.06,-0.0545,1673.76,2025-07-28 14:02:00,Bank Transfer (NEFT),0,
INV-014609,VEND-0570,Himachal Pradesh,regular,2019-11-15,5.873,Assam Flood Relief 2025,Shelter & NFI,Family Tent,unit,8,4715.93,4824.82,-0.0226,37727.44,2025-09-29 11:59:51,UPI,0,
INV-014610,VEND-0128,West Bengal,core,2018-10-01,7.863,Assam Flood Relief 2026,Food & Nutrition,Salt (kg),kg,1203,17.99,19.48,-0.0765,21641.97,2026-08-12 8:38:22,Bank Transfer (NEFT),0,
INV-014611,VEND-0485,Himachal Pradesh,core,2014-02-11,11.86,Odisha Cyclone Relief 2025,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,28,1050.3,1138.08,-0.0771,29408.4,2025-12-22 12:12:31,Bank Transfer (NEFT),0,
INV-014612,VEND-0335,Kerala,core,2013-04-13,13.314,Bihar Flood Relief 2026,Shelter & NFI,Family Tent,unit,66,4806.5,5029.85,-0.0444,317229,2026-08-06 14:23:03,UPI,0,
INV-014613,VEND-0087,Bihar,occasional,2020-08-26,5.922,Assam Flood Relief 2026,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,6,1013.16,976.93,0.0371,6078.96,2026-07-29 15:48:22,Bank Transfer (NEFT),0,
INV-014614,VEND-0577,Odisha,occasional,2012-10-16,13.684,Bihar Flood Relief 2026,WASH,Bleaching Powder (kg),kg,18,46.53,64.04,-0.2734,837.54,2026-06-23 8:51:57,Bank Transfer (NEFT),0,
INV-014615,VEND-0059,Assam,core,2014-06-25,11.006,Assam Flood Relief 2025,Shelter & NFI,Solar Lantern,unit,19,729.53,726.29,0.0045,13861.07,2025-06-27 13:05:52,UPI,0,
INV-014616,VEND-0332,West Bengal,regular,2021-08-08,3.762,Maharashtra Drought Relief 2025,Food & Nutrition,Cooking Oil (litre),litre,329,149.7,152.48,-0.0182,49251.3,2025-05-13 15:52:41,Bank Transfer (RTGS),0,
INV-014617,VEND-0419,Kerala,regular,2026-04-01,0,Bihar Flood Relief 2026,Medical & Health,Antiseptic Solution 500ml,bottle,3,103.14,96.38,0.0701,309.42,2026-04-01 9:36:08,Bank Transfer (RTGS),0,
INV-014618,VEND-0469,Assam,core,2025-04-05,0.621,Odisha Cyclone Relief 2025,Shelter & NFI,Sleeping Mat,unit,14,228.16,224.41,0.0167,3194.24,2025-11-18 9:56:09,Bank Transfer (NEFT),0,
INV-014619,VEND-0239,Maharashtra,core,2021-05-05,5.172,Assam Flood Relief 2026,Shelter & NFI,Sleeping Mat,unit,43,282.47,235.28,0.2006,12146.21,2026-07-07 11:47:12,Bank Transfer (NEFT),1,vendor_behavior_shift
INV-014620,VEND-0574,West Bengal,occasional,2020-12-19,4.838,Kerala Landslide Relief 2025,WASH,Bleaching Powder (kg),kg,211,63.56,64.53,-0.015,13411.16,2025-10-21 14:28:32,UPI,0,
INV-014621,VEND-0204,Kerala,core,2017-11-02,7.762,Maharashtra Drought Relief 2025,Shelter & NFI,Rope (50m coil),coil,108,266.29,267.04,-0.0028,28759.32,2025-08-07 14:43:54,UPI,0,
INV-014622,VEND-0590,Bihar,core,2017-01-16,9.418,Bihar Flood Relief 2026,Medical & Health,Paracetamol Strip (10 tabs),strip,1232,11.34,12.2,-0.0705,13970.88,2026-06-18 14:04:29,Cheque,0,
INV-014623,VEND-0486,Odisha,regular,2017-05-04,9.153,Assam Flood Relief 2026,Clothing & Bedding,Bedsheet,unit,127,182.2,197.41,-0.077,23139.4,2026-06-29 15:20:38,UPI,0,
INV-014624,VEND-0283,Bihar,regular,2023-03-04,3.291,Assam Flood Relief 2026,Food & Nutrition,Rice (kg),kg,175,39.76,38.7,0.0274,6958,2026-06-18 10:32:35,Bank Transfer (NEFT),0,
INV-014625,VEND-0207,West Bengal,core,2023-02-03,3.395,Bihar Flood Relief 2026,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,17,1059.52,1011.87,0.0471,18011.84,2026-06-27 0:31:17,Bank Transfer (NEFT),0,
INV-014626,VEND-0469,Assam,core,2025-04-05,1.235,Assam Flood Relief 2026,Shelter & NFI,Tarpaulin Sheet (18x12ft),unit,42,1002.25,1040.29,-0.0366,42094.5,2026-06-30 9:25:32,Bank Transfer (RTGS),0,
INV-014627,VEND-0593,West Bengal,regular,2025-07-08,0.994,Bihar Flood Relief 2026,Clothing & Bedding,Winter Jacket,unit,33,782.11,666.48,0.1735,25809.63,2026-07-06 13:36:31,Bank Transfer (NEFT),0,
INV-014628,VEND-0511,Odisha,core,2025-09-28,0.041,Assam Flood Relief 2025,Logistics & Transport,Truck Hire (per trip),trip,6,6527.85,6467.16,0.0094,39167.1,2025-10-13 18:00:42,UPI,0,
INV-014629,VEND-0243,Assam,regular,2017-03-21,9.238,Assam Flood Relief 2026,WASH,Sanitary Napkin Pack,pack,243,62.29,62.22,0.0011,15136.47,2026-06-16 12:34:51,Bank Transfer (NEFT),0,
INV-014630,VEND-0352,Assam,regular,2015-05-31,10.125,Kerala Landslide Relief 2025,Logistics & Transport,Diesel (litre),litre,72,99.07,96.8,0.0235,7133.04,2025-07-15 15:10:43,Bank Transfer (NEFT),0,
INV-014631,VEND-0090,West Bengal,regular,2012-08-25,13.867,Bihar Flood Relief 2026,Logistics & Transport,Porter/Loading Labour (per day),day,3,595.82,581.79,0.0241,1787.46,2026-07-08 14:38:09,Bank Transfer (NEFT),0,
INV-014632,VEND-0037,Maharashtra,core,2022-01-21,4.523,Bihar Flood Relief 2026,Medical & Health,First Aid Kit,kit,16,498.1,532.08,-0.0639,7969.6,2026-07-31 9:52:24,UPI,0,
INV-014633,VEND-0072,Kerala,regular,2016-02-14,9.309,Maharashtra Drought Relief 2025,Logistics & Transport,Packaging Sacks (bundle of 50),bundle,4,405.42,434.86,-0.0677,1621.68,2025-06-06 16:55:05,Bank Transfer (NEFT),0,
INV-014634,VEND-0163,Assam,regular,2022-02-25,4.381,Bihar Flood Relief 2026,Medical & Health,Disposable Gloves (box of 100),box,43,219.59,244.33,-0.1013,9442.37,2026-07-14 13:30:11,Bank Transfer (NEFT),0,
INV-014635,VEND-0595,Assam,core,2016-04-17,10.168,Assam Flood Relief 2026,Medical & Health,Antiseptic Solution 500ml,bottle,29,92.49,92.05,0.0048,2682.21,2026-06-18 18:08:46,UPI,0,
